Var1_ 1	Var1_ 2	Var1_ 3	Var1_ 4	Var1_ 5	Var1_ 6	Var1_ 7	Var1_ 8	Var1_ 9	Var1_10	Var1_11	Var1_12	Var1_13	Var1_14	Var1_15	Var1_16	Var1_17	Var1_18	Var1_19	Var1_20	Var1_21	Var1_22	Var1_23	Var1_24	Var1_25	Var1_26	Var1_27	Var1_28	Var1_29	Var1_30	Var1_31
-8.06823783111575	-8.06823783111575	-7.84820154071705	-8.60083263545923	-9.78368593118737	-8.9959735556619	-8.06823783111575	-7.74239538819418	-6.1574825835604	-5.76290490518386	-4.87986787562787	-8.06823783111575	-8.09266594628071	-8.04050880100312	-8.04050880100312	-8.06011087948937	-8.20893010911509	-8.04050880100312	-7.99812798883113	-7.99460298495348	-6.81940524566919	-6.81940524566919	-6.55789367391496	-6.81940524566919	-8.04050880100312	-8.21028700537077	-8.89425586339001	-9.00383102258589	-9.00383102258589	-8.98043343278188	-9.00383102258589
-7.77090333297776	-7.77090333297776	-7.54526552979819	-8.32970083751834	-9.73377930437022	-8.97426380615774	-7.77090333297776	-7.43822654831471	-5.90532589856091	-5.62834220275522	-4.7413582587694	-7.77090333297776	-7.79774029102832	-7.74970988469048	-7.74970988469048	-7.77452869078234	-7.92702628830653	-7.74970988469048	-7.70362159711909	-7.73709578693367	-6.58140336902198	-6.58140336902198	-6.31938678060273	-6.58140336902198	-7.74970988469048	-7.93019747956399	-8.62076650852374	-8.76823477771596	-8.76823477771596	-8.77520216605023	-8.76823477771596
-7.44818952318222	-7.44818952318222	-7.22347768811875	-8.06837319648988	-9.66050191515521	-8.95170042085471	-7.44818952318222	-7.11549217776688	-5.5914515213851	-5.54466253145818	-4.66662948982869	-7.44818952318222	-7.48633401347813	-7.45193296464068	-7.45193296464068	-7.49458985796814	-7.65436611916077	-7.45193296464068	-7.40050626211747	-7.48550045490014	-6.36400358672791	-6.36400358672791	-6.10197807003109	-6.36400358672791	-7.45193296464068	-7.64529496691783	-8.29973164315301	-8.47042613931865	-8.47042613931865	-8.51425759722872	-8.47042613931865
-7.12658605827169	-7.12658605827169	-6.88233377008066	-7.66273693675237	-9.52774010558383	-8.91125580560552	-7.12658605827169	-6.79090464745924	-5.31906486606757	-5.46140347495423	-4.59578578293443	-7.12658605827169	-7.17235520438515	-7.14688949784675	-7.14688949784675	-7.200322484759	-7.36851072344704	-7.14688949784675	-7.09586269088493	-7.21585981108046	-6.16173272440347	-6.16173272440347	-5.90277062158675	-6.16173272440347	-7.14688949784675	-7.3504965135869	-7.97162558377707	-8.1321461000247	-8.1321461000247	-8.1814595888339	-8.1321461000247
-6.82243087012573	-6.82243087012573	-6.55859463672782	-7.1603645515063	-9.26886922529349	-8.83219868751533	-6.82243087012573	-6.49037765904411	-5.08263360640429	-5.43486229161427	-4.57744680102423	-6.82243087012573	-6.87375936424759	-6.85615642331337	-6.85615642331337	-6.91339079179926	-7.08730232401364	-6.85615642331337	-6.81041951966552	-6.95498351160122	-6.00037646907233	-6.00037646907233	-5.75179880485259	-6.00037646907233	-6.85615642331337	-7.06424535183553	-7.63645870725794	-7.75706366386508	-7.75706366386508	-7.79544525708249	-7.75706366386508
-6.54746189038596	-6.54746189038596	-6.28990104320011	-6.60665501338655	-8.90351371439206	-8.70202644638619	-6.54746189038596	-6.21527135183152	-4.90846523853107	-5.42629714266194	-4.57060797865597	-6.54746189038596	-6.59807393032961	-6.58203026797272	-6.58203026797272	-6.64947422664062	-6.82790213197626	-6.58203026797272	-6.54301513412148	-6.70327792870721	-5.87860278077524	-5.87860278077524	-5.64879298031616	-5.87860278077524	-6.58203026797272	-6.78545837587129	-7.28760855868704	-7.34602220394731	-7.34602220394731	-7.36333432067956	-7.34602220394731
-6.2932722220658	-6.2932722220658	-6.03917262541423	-5.9712847122148	-8.39918871565414	-8.39887347771439	-6.2932722220658	-5.95752718256742	-4.80242912213427	-5.42686278825341	-4.57207066005375	-6.2932722220658	-6.33626967363494	-6.31273125381975	-6.31273125381975	-6.38256009968934	-6.5631742186683	-6.31273125381975	-6.28854813643637	-6.44076694184357	-5.76796969207575	-5.76796969207575	-5.56625184494768	-5.76796969207575	-6.31273125381975	-6.49922635743213	-6.92274910783758	-6.8941984538147	-6.8941984538147	-6.87778966107488	-6.8941984538147
-6.05208945097014	-6.05208945097014	-5.78621629405933	-5.3715633034912	-7.84215847938634	-7.79841637589567	-6.05208945097014	-5.7185548643301	-4.71396612459257	-5.4260832346482	-4.57433539599349	-6.05208945097014	-6.09235117442444	-6.06222639079316	-6.06222639079316	-6.12899490045933	-6.30734537434818	-6.06222639079316	-6.04929442517571	-6.19455103631373	-5.68359787837045	-5.68359787837045	-5.52257119827132	-5.68359787837045	-6.06222639079316	-6.23270859639956	-6.57258382878746	-6.4351873617	-6.4351873617	-6.36206764139189	-6.4351873617
-5.81871874924407	-5.81871874924407	-5.5338223075273	-4.8009288090694	-7.2371793793585	-7.07242498504459	-5.81871874924407	-5.50055284508013	-4.64512803225725	-5.41740388602235	-4.56807490981014	-5.81871874924407	-5.85274853630799	-5.81620735444253	-5.81620735444253	-5.866137039024	-6.03855235990394	-5.81620735444253	-5.81343985793313	-5.98372116426748	-5.62150145996508	-5.62150145996508	-5.50849596430246	-5.62150145996508	-5.81620735444253	-5.97473325117121	-6.20193323198245	-5.94773196138614	-5.94773196138614	-5.84194455080644	-5.94773196138614
-5.57928080582487	-5.57928080582487	-5.26507819769708	-4.26072481847758	-6.57419303141698	-6.27796539552275	-5.57928080582487	-5.27485825545165	-4.56567523099492	-5.4162324838912	-4.56652929302343	-5.57928080582487	-5.61346874929401	-5.57278141072958	-5.57278141072958	-5.61776096686984	-5.77850662952521	-5.57278141072958	-5.56680185082826	-5.7873507453304	-5.54428966070618	-5.54428966070618	-5.47356506893469	-5.54428966070618	-5.57278141072958	-5.73119126658741	-5.84819764055282	-5.46047397632379	-5.46047397632379	-5.30662280344769	-5.46047397632379
-5.34214286252463	-5.34214286252463	-5.0115224356163	-3.76853891432493	-5.86725088101899	-5.41936753083177	-5.34214286252463	-5.06088165233057	-4.45446558728537	-5.39961214869572	-4.55308028926503	-5.34214286252463	-5.37472319534785	-5.33223884810289	-5.33223884810289	-5.36698728458622	-5.51802272216257	-5.33223884810289	-5.32493328494673	-5.63874357386446	-5.47857766509698	-5.47857766509698	-5.4282433515166	-5.47857766509698	-5.33223884810289	-5.48899053765646	-5.512083612519	-4.96593793974014	-4.96593793974014	-4.76275785388947	-4.96593793974014
-5.1047669881776	-5.1047669881776	-4.76172415590968	-3.33030642853103	-5.09463940823915	-4.48892878862032	-5.1047669881776	-4.83860576732674	-4.34874266241169	-5.38589008542996	-4.54288676273654	-5.1047669881776	-5.13150437767572	-5.08286873437821	-5.08286873437821	-5.11123828908176	-5.25394285123733	-5.08286873437821	-5.07115385331438	-5.48472934026978	-5.38059186489631	-5.38059186489631	-5.33537438861663	-5.38059186489631	-5.08286873437821	-5.2404921497011	-5.17952402576795	-4.4768413195843	-4.4768413195843	-4.23210975346915	-4.4768413195843
-4.85771525126113	-4.85771525126113	-4.49788585226699	-2.96111866628727	-4.27578526330281	-3.54229011871953	-4.85771525126113	-4.60783522315576	-4.29438881913766	-5.37997676938588	-4.53795977515844	-4.85771525126113	-4.87969271648748	-4.82675197626582	-4.82675197626582	-4.843576057192	-4.97292620714331	-4.82675197626582	-4.81110477523304	-5.31766818663871	-5.25909449168137	-5.25909449168137	-5.21427521513387	-5.25909449168137	-4.82675197626582	-4.98729153759265	-4.81701580354148	-3.97953519283378	-3.97953519283378	-3.71197324326704	-3.97953519283378
-4.60285144497507	-4.60285144497507	-4.23420221418464	-2.65343917036851	-3.39671621864635	-2.57093201060401	-4.60285144497507	-4.36368546002226	-4.26998769898186	-5.36780395748415	-4.5351086594605	-4.60285144497507	-4.62258631290052	-4.56584446719277	-4.56584446719277	-4.57576223214866	-4.69990314071878	-4.56584446719277	-4.54478990996774	-5.12747304263403	-5.10681826704325	-5.10681826704325	-5.06224492614782	-5.10681826704325	-4.56584446719277	-4.72775150907922	-4.47470434319496	-3.50538504359363	-3.50538504359363	-3.22162194563214	-3.50538504359363
-4.34037384519175	-4.34037384519175	-3.97091035298676	-2.40021861387348	-2.58727217209041	-1.71676276849686	-4.34037384519175	-4.11641302522475	-4.25700341774007	-5.35893332460133	-4.52984446177864	-4.34037384519175	-4.36241521436027	-4.30669892271504	-4.30669892271504	-4.30899450223687	-4.42750544273364	-4.30669892271504	-4.27890701569204	-4.91719762469862	-4.93564991945371	-4.93564991945371	-4.90032112842989	-4.93564991945371	-4.30669892271504	-4.47010410961763	-4.13986050453111	-3.06975585989637	-3.06975585989637	-2.78060301397499	-3.06975585989637
-4.07111521057492	-4.07111521057492	-3.69285751138956	-2.13702384236223	-1.90401027641954	-1.02419818073557	-4.07111521057492	-3.85794880779804	-4.23309461046789	-5.34266065862394	-4.52340236274993	-4.07111521057492	-4.09287818107992	-4.03651498753941	-4.03651498753941	-4.02833812593503	-4.14653650919856	-4.03651498753941	-3.99329973577881	-4.67226918047965	-4.7237119104655	-4.7237119104655	-4.69419134755479	-4.7237119104655	-4.03651498753941	-4.21380150867341	-3.80477105386918	-2.65949825360111	-2.65949825360111	-2.37127133089332	-2.65949825360111
-3.78682726483589	-3.78682726483589	-3.39463247613586	-1.8391431932818	-1.40757074578365	-0.532826773665188	-3.78682726483589	-3.58389287919511	-4.21341813298723	-5.31525013101344	-4.50994242949337	-3.78682726483589	-3.81268253519982	-3.75856875876804	-3.75856875876804	-3.74989485440582	-3.86451368941201	-3.75856875876804	-3.70893976964513	-4.39447340687037	-4.47418066002726	-4.47418066002726	-4.46065666051642	-4.47418066002726	-3.75856875876804	-3.94161183247514	-3.46414531676125	-2.27092979653673	-2.27092979653673	-1.98596784616943	-2.27092979653673
-3.48517035268123	-3.48517035268123	-3.08653861520752	-1.5651042202031	-1.15494258448655	-0.277065280396283	-3.48517035268123	-3.28489056655136	-4.05084330590461	-5.28034248733206	-4.49966382645707	-3.48517035268123	-3.51658162188059	-3.46927366297317	-3.46927366297317	-3.45946148047182	-3.57339700896212	-3.46927366297317	-3.41540150815911	-4.08016805224345	-4.18138814849442	-4.18138814849442	-4.18526146246695	-4.18138814849442	-3.46927366297317	-3.66163037093066	-3.13717381017266	-1.91270588598709	-1.91270588598709	-1.62913146887618	-1.91270588598709
-3.15900654270723	-3.15900654270723	-2.75572613402119	-1.27475875341033	-1.05741632440663	-0.180762524999557	-3.15900654270723	-2.96791516972144	-3.82219683372748	-5.22615700343632	-4.48481670640642	-3.15900654270723	-3.20165037357771	-3.16874830209785	-3.16874830209785	-3.16302574297718	-3.27521992610565	-3.16874830209785	-3.11674558982346	-3.7395339193434	-3.84381078788695	-3.84381078788695	-3.8630109499007	-3.84381078788695	-3.16874830209785	-3.36744695651914	-2.83745809531325	-1.5967362879481	-1.5967362879481	-1.31440979244691	-1.5967362879481
-2.8254272151083	-2.8254272151083	-2.42280899655726	-0.940184343821788	-0.963709072365526	-0.104463555397876	-2.8254272151083	-2.61933269100719	-3.57402341925789	-5.134841630514	-4.46214672423578	-2.8254272151083	-2.87535307839757	-2.85507651323458	-2.85507651323458	-2.85897466473917	-2.96994980054972	-2.85507651323458	-2.81484916739342	-3.37686657439078	-3.46255590580128	-3.46255590580128	-3.49384868307725	-3.46255590580128	-2.85507651323458	-3.05741930637749	-2.54717474849947	-1.31023973383471	-1.31023973383471	-1.02715177194177	-1.31023973383471
-2.50620306066568	-2.50620306066568	-2.11786090972783	-0.6597293830248	-0.891952990081444	-0.0437557055370293	-2.50620306066568	-2.29133971534923	-3.11011635591745	-4.96193019149341	-4.41313011932445	-2.50620306066568	-2.56577872732926	-2.56062884237739	-2.56062884237739	-2.57388573852627	-2.68216211657586	-2.56062884237739	-2.53231150240501	-3.00477690741188	-3.04778670334004	-3.04778670334004	-3.08140447113457	-3.04778670334004	-2.56062884237739	-2.76213588270096	-2.31144945501867	-1.09373396158772	-1.09373396158772	-0.80978725058744	-1.09373396158772
-2.19998580344754	-2.19998580344754	-1.81588122031509	-0.463970955959309	-0.871791258169333	-0.0259263602713709	-2.19998580344754	-1.97129159029945	-2.54331849183869	-4.6390059877153	-4.31448074236542	-2.19998580344754	-2.26062617365968	-2.26417889991007	-2.26417889991007	-2.28656735830721	-2.38848579682985	-2.26417889991007	-2.26119887533085	-2.65492313173759	-2.61444081491145	-2.61444081491145	-2.61783623281789	-2.61444081491145	-2.26417889991007	-2.45613895040623	-2.07824312291267	-0.902631568702767	-0.902631568702767	-0.615603371495203	-0.902631568702767
-1.92085303038895	-1.92085303038895	-1.54090199542974	-0.33562873678629	-0.862362793092763	-0.0187980938565401	-1.92085303038895	-1.69611704067731	-1.9083090668097	-4.18670448148037	-4.11517895663389	-1.92085303038895	-1.97504597704192	-1.97733449197456	-1.97733449197456	-2.00904434298711	-2.10936887772945	-1.97733449197456	-1.97397380615955	-2.31363574930629	-2.15485800693211	-2.15485800693211	-2.1060370225382	-2.15485800693211	-1.97733449197456	-2.17368358448601	-1.85875328808907	-0.740305280408605	-0.740305280408605	-0.451062230475295	-0.740305280408605
-1.65718577537168	-1.65718577537168	-1.27718120941258	-0.245440112221172	-0.859549228202686	-0.0169135308038996	-1.65718577537168	-1.43298222393446	-1.2913794825501	-3.6826891725643	-3.67182032284039	-1.65718577537168	-1.70790366162939	-1.70949138321909	-1.70949138321909	-1.74732686679275	-1.83885653079131	-1.70949138321909	-1.67828671561751	-1.98455250903661	-1.66885206443775	-1.66885206443775	-1.55180258597176	-1.66885206443775	-1.70949138321909	-1.93627905255026	-1.67835778563548	-0.64112684501724	-0.64112684501724	-0.352940774945635	-0.64112684501724
-1.40430472780887	-1.40430472780887	-1.02785836746515	-0.168003524356197	-0.853485477429431	-0.0129349728272422	-1.40430472780887	-1.16063535769607	-0.677781562454199	-3.09550342640059	-3.00191878478853	-1.40430472780887	-1.45019284852465	-1.44407134353132	-1.44407134353132	-1.47515384241707	-1.55979573180522	-1.44407134353132	-1.41894399504084	-1.67972704135762	-1.21145919248646	-1.21145919248646	-1.05258885753729	-1.21145919248646	-1.44407134353132	-1.66274813204731	-1.46831062861711	-0.534164352551913	-0.534164352551913	-0.256324102684885	-0.534164352551913
-1.14388919709772	-1.14388919709772	-0.778076238092722	-0.0665706412396958	-0.84594836835764	-0.00678738569231349	-1.14388919709772	-0.88448303600618	-0.10688503368404	-2.4651971033117	-2.23294393999198	-1.14388919709772	-1.18949693388622	-1.18209800069091	-1.18209800069091	-1.21009391240085	-1.28853429658877	-1.18209800069091	-1.15050406395005	-1.34674773440713	-0.723841930293834	-0.723841930293834	-0.528834983767475	-0.723841930293834	-1.18209800069091	-1.40677897371727	-1.29685613186911	-0.491509841093684	-0.491509841093684	-0.229910080257444	-0.491509841093684
-0.890175390871141	-0.890175390871141	-0.542604948319487	0.0483096947857476	-0.832349078232985	0.00377290877843755	-0.890175390871141	-0.607986453220596	0.42788640566788	-1.7795236439207	-1.42001920798676	-0.890175390871141	-0.93555041999355	-0.925270368945526	-0.925270368945526	-0.951755961522682	-1.02095708522178	-0.925270368945526	-0.907374434566404	-1.04583857063855	-0.27065064681623	-0.27065064681623	-0.047156594005604	-0.27065064681623	-0.925270368945526	-1.13347843049313	-1.128048643221	-0.455850931213909	-0.455850931213909	-0.21960557120981	-0.455850931213909
-0.632297791325748	-0.632297791325748	-0.304924999588856	0.154622752771272	-0.825714307772755	0.00979612135879221	-0.632297791325748	-0.327980837570631	0.924014186282832	-1.04281295173591	-0.539770171647504	-0.632297791325748	-0.679316193427413	-0.667398953145026	-0.667398953145026	-0.681615622470897	-0.745346361021027	-0.667398953145026	-0.656891133170998	-0.745619559824138	0.171367495260662	0.171367495260662	0.416758834584667	0.171367495260662	-0.667398953145026	-0.864336236545374	-0.962683685303072	-0.438743812076275	-0.438743812076275	-0.22916927399203	-0.438743812076275
-0.374975364222864	-0.374975364222864	-0.0702322162335662	0.264727724103228	-0.813698638233586	0.022028814763535	-0.374975364222864	-0.0524776403888505	1.33975826441246	-0.2530430468693	0.412286376311358	-0.374975364222864	-0.413246235841382	-0.395697012084054	-0.395697012084054	-0.413121563837662	-0.471224547077043	-0.395697012084054	-0.390617927017243	-0.437556851712216	0.590241090001766	0.590241090001766	0.847495790252876	0.590241090001766	-0.395697012084054	-0.588466984361335	-0.797160682008034	-0.425097900853412	-0.425097900853412	-0.255114894339081	-0.425097900853412
-0.101592591461686	-0.101592591461686	0.182265626378063	0.310519563920788	-0.792273726223728	0.0378264714388359	-0.101592591461686	0.237290808365086	1.70654299983823	0.601375532225051	1.38334007870733	-0.101592591461686	-0.138455227178087	-0.118488267545994	-0.118488267545994	-0.129233651971321	-0.187090563959994	-0.118488267545994	-0.132216566999594	-0.145607429978479	0.972362869181254	0.972362869181254	1.23375160649715	0.972362869181254	-0.118488267545994	-0.289795355843889	-0.606474922313939	-0.391382359913967	-0.391382359913967	-0.268207083490599	-0.391382359913967
0.174645353860967	0.174645353860967	0.433779050838233	0.350013491883225	-0.769455333347726	0.0547466558825954	0.174645353860967	0.523166565225084	1.99529922092025	1.46791123078297	2.32399489656073	0.174645353860967	0.139560073948216	0.163590258170176	0.163590258170176	0.146751686077674	0.0867376892650531	0.163590258170176	0.138560843803817	0.149323611827318	1.33082879599831	1.33082879599831	1.59121913524896	1.33082879599831	0.163590258170176	0.0113596627814166	-0.399497354400417	-0.33597661217145	-0.33597661217145	-0.271319239230365	-0.33597661217145
0.461907437684867	0.461907437684867	0.701964911721062	0.387975514509304	-0.744914286370251	0.0745317843253164	0.461907437684867	0.823621042178805	2.2861017260516	2.27402414239632	3.16015192766825	0.461907437684867	0.424464715458548	0.4493952058101	0.4493952058101	0.436656158374509	0.37265827315268	0.4493952058101	0.421408142867859	0.442020276475229	1.66424685848571	1.66424685848571	1.92108796975727	1.66424685848571	0.4493952058101	0.305686948166475	-0.201713313964979	-0.270537414054734	-0.270537414054734	-0.284470978910165	-0.270537414054734
